season,week,gsis_id,name,position,pts
2025,4,00-0040130,Jayden Higgins,WR,9.4
2025,4,00-0036613,Jaylen Waddle,WR,7.8
2025,4,00-0040164,Jaylin Lane,WR,3.8
2025,4,00-0040138,Jaylin Noel,WR,1.0
2025,4,00-0036407,Jerry Jeudy,WR,7.8
2025,4,00-0037614,John Metchie III,WR,3.0
2025,4,00-0038994,Jordan Addison,WR,17.4
2025,4,00-0039751,Jordan Whittington,WR,1.7
2025,4,00-0038997,Josh Downs,WR,6.4
2025,4,00-0036988,Josh Palmer,WR,4.5
2025,4,00-0033943,Josh Reynolds,WR,0.0
2025,4,00-0033857,JuJu Smith-Schuster,WR,13.6
2025,4,00-0036322,Justin Jefferson,WR,24.6
2025,4,00-0037801,KaVontae Turpin,WR,6.4
2025,4,00-0032464,Kalif Raymond,WR,3.3
2025,4,00-0039589,Kameron Johnson,WR,0.0
2025,4,00-0038608,Kayshon Boutte,WR,2.8
2025,4,00-0040184,KeAndre Lambert-Smith,WR,0.0
2025,4,00-0030279,Keenan Allen,WR,8.7
2025,4,00-0033307,Kendrick Bourne,WR,2.7
2025,4,00-0039901,Keon Coleman,WR,7.5
2025,4,00-0037261,Khalil Shakir,WR,17.9
2025,4,00-0040131,Kyle Williams,WR,-0.2
2025,4,00-0039915,Ladd McConkey,WR,2.1
2025,4,00-0039355,Luke McCaffrey,WR,10.1
2025,4,00-0040735,Luther Burden III,WR,1.6
2025,4,00-0033555,Mack Hollins,WR,7.4
2025,4,00-0038465,Malik Heath,WR,1.9
2025,4,00-0039337,Malik Nabers,WR,4.0
2025,4,00-0039880,Malik Washington,WR,4.1
2025,4,00-0035662,Marquise Brown,WR,12.8
2025,4,00-0039849,Marvin Harrison Jr.,WR,18.6
2025,4,00-0038976,Marvin Mims Jr.,WR,20.5
2025,4,00-0040667,Matthew Golden,WR,11.3
2025,4,00-0036252,Michael Pittman,WR,15.1
2025,4,00-0038559,Michael Wilson,WR,4.5
2025,4,00-0038839,Mitchell Tinsley,WR,1.9
2025,4,00-0040506,Myles Price,WR,0.0
2025,4,00-0036182,Nick Westbrook-Ikhine,WR,1.1
2025,4,00-0036554,Nico Collins,WR,11.9
2025,4,00-0038519,Nikko Remigio,WR,0.0
2025,4,00-0035208,Olamide Zaccheaus,WR,9.1
2025,4,00-0038606,Parker Washington,WR,-0.1
2025,4,00-0040134,Pat Bryant,WR,0.0
2025,4,00-0039075,Puka Nacua,WR,38.0
2025,4,00-0038544,Quentin Johnston,WR,23.8
2025,4,00-0037545,Rashid Shaheed,WR,9.2
2025,4,00-0036550,Rashod Bateman,WR,3.4
2025,4,00-0034407,Ray-Ray McCloud,WR,0.3
2025,4,00-0039916,Ricky Pearsall,WR,8.6
2025,4,00-0039919,Rome Odunze,WR,16.9
2025,4,00-0037816,Romeo Doubs,WR,29.8
2025,4,00-0039410,Ryan Flournoy,WR,4.6
2025,4,00-0040009,Savion Williams,WR,5.3
2025,4,00-0035298,Scott Miller,WR,0.0
2025,4,00-0036646,Simi Fehoko,WR,0.0
2025,4,00-0038090,Skyy Moore,WR,0.0
2025,4,00-0031588,Stefon Diggs,WR,18.1
2025,4,00-0032385,Sterling Shepard,WR,4.0
2025,4,00-0040154,Tai Felton,WR,0.0
2025,4,00-0037524,Tay Martin,WR,2.4
2025,4,00-0036410,Tee Higgins,WR,6.2
2025,4,00-0040124,Tetairoa McMillan,WR,10.2
2025,4,00-0040237,Tez Johnson,WR,2.3
2025,4,00-0033375,Tim Patrick,WR,0.9
2025,4,00-0040648,Tory Horton,WR,2.0
2025,4,00-0040727,Tre Harris,WR,0.0
2025,4,00-0038563,Tre Tucker,WR,4.2
2025,4,00-0039868,Troy Franklin,WR,9.5
2025,4,00-0036849,Tutu Atwell,WR,15.8
2025,4,00-0036630,Tylan Wallace,WR,2.4
2025,4,00-0032211,Tyler Lockett,WR,0.0
2025,4,00-0038104,Tyquan Thornton,WR,8.1
2025,4,00-0033040,Tyreek Hill,WR,12.7
2025,4,00-0038679,Tyrell Shavers,WR,0.0
2025,4,00-0036415,Van Jefferson,WR,1.6
2025,4,00-0037745,Velus Jones Jr.,WR,0.0
2025,4,00-0038117,Wan'Dale Robinson,WR,4.4
2025,4,00-0038618,Xavier Hutchinson,WR,3.7
2025,4,00-0038359,Xavier Smith,WR,0.0
2025,4,00-0039521,Xavier Weaver,WR,0.0
2025,4,00-0039894,Xavier Worthy,WR,17.1
2025,4,00-0039064,Zay Flowers,WR,14.4
2025,5,00-0039164,Anthony Richardson,QB,2.26
2025,5,00-0034855,Baker Mayfield,QB,28.66
2025,5,00-0039732,Bo Nix,QB,17.88
2025,5,00-0039150,Bryce Young,QB,13.02
2025,5,00-0039163,C.J. Stroud,QB,28.76
2025,5,00-0040676,Cam Ward,QB,9.0
2025,5,00-0032950,Carson Wentz,QB,14.74
2025,5,00-0033662,Cooper Rush,QB,4.16
2025,5,00-0033077,Dak Prescott,QB,28.28
2025,5,00-0035710,Daniel Jones,QB,16.68
2025,5,00-0036898,Davis Mills,QB,1.22
2025,5,00-0040704,Dillon Gabriel,QB,16.1
2025,5,00-0039851,Drake Maye,QB,12.12
2025,5,00-0030565,Geno Smith,QB,7.92
2025,5,00-0033119,Jacoby Brissett,QB,0.0
2025,5,00-0035100,Jake Browning,QB,22.14
2025,5,00-0036389,Jalen Hurts,QB,19.5
2025,5,00-0040673,Jalen Milroe,QB,-2.0
2025,5,00-0033106,Jared Goff,QB,20.12
2025,5,00-0040691,Jaxson Dart,QB,17.58
2025,5,00-0039910,Jayden Daniels,QB,17.14
2025,5,00-0034857,Josh Allen,QB,20.42
2025,5,00-0036945,Justin Fields,QB,25.92
2025,5,00-0036355,Justin Herbert,QB,15.64
2025,5,00-0035228,Kyler Murray,QB,15.3
2025,5,00-0036972,Mac Jones,QB,24.18
2025,5,00-0026498,Matthew Stafford,QB,27.56
2025,5,00-0040494,Max Brosmer,QB,-0.1
2025,5,00-0033873,Patrick Mahomes,QB,29.72
2025,5,00-0034869,Sam Darnold,QB,30.64
2025,5,00-0039376,Spencer Rattler,QB,16.1
2025,5,00-0036971,Trevor Lawrence,QB,27.24
2025,5,00-0037012,Trey Lance,QB,2.86
2025,5,00-0036212,Tua Tagovailoa,QB,22.74
2025,5,00-0036265,AJ Dillon,RB,1.2
2025,5,00-0033906,Alvin Kamara,RB,9.5
2025,5,00-0032104,Ameer Abdullah,RB,6.6
2025,5,00-0036328,Antonio Gibson,RB,3.6
2025,5,00-0040122,Ashton Jeanty,RB,15.9
2025,5,00-0036950,Avery Williams,RB,0.0
2025,5,00-0037157,Bam Knight,RB,9.4
2025,5,00-0040719,Bhayshul Tuten,RB,2.1
2025,5,00-0039738,Blake Corum,RB,1.3
2025,5,00-0040078,Brashard Smith,RB,6.6
2025,5,00-0038120,Breece Hall,RB,19.5
2025,5,00-0037746,Brian Robinson,RB,1.2
2025,5,00-0039603,British Brooks,RB,1.5
2025,5,00-0036414,Cam Akers,RB,5.28
2025,5,00-0040715,Cam Skattebo,RB,14.4
2025,5,00-0038597,Chase Brown,RB,11.8
2025,5,00-0038611,Chris Rodriguez Jr.,RB,0.7
2025,5,00-0033280,Christian McCaffrey,RB,27.9
2025,5,00-0035567,Craig Reynolds,RB,0.0
2025,5,00-0040179,DJ Giddens,RB,2.2
2025,5,00-0037258,Dameon Pierce,RB,2.1
2025,5,00-0033854,Dare Ogunbowale,RB,0.0
2025,5,00-0035685,David Montgomery,RB,18.22
2025,5,00-0039040,De'Von Achane,RB,16.6
2025,5,00-0036425,DeeJay Dallas,RB,0.0
2025,5,00-0032764,Derrick Henry,RB,9.3
2025,5,00-0035250,Devin Singletary,RB,3.4
2025,5,00-0039407,Dylan Laube,RB,0.0
2025,5,00-0040162,Dylan Sampson,RB,1.2
2025,5,00-0038705,Emari Demercado,RB,6.1
2025,5,00-0039299,George Holani,RB,0.0
2025,5,00-0037617,Hassan Haskins,RB,2.5
2025,5,00-0038738,Hunter Luepke,RB,2.0
2025,5,00-0039363,Isaac Guerendo,RB,0.0
2025,5,00-0039798,Isaiah Davis,RB,6.3
2025,5,00-0037197,Isiah Pacheco,RB,8.6
2025,5,00-0036158,J.K. Dobbins,RB,15.4
2025,5,00-0038896,Jacob Saylors,RB,0.0
2025,5,00-0040242,Jacory Croskey-Merritt,RB,29.0
2025,5,00-0039139,Jahmyr Gibbs,RB,16.7
2025,5,00-0037248,James Cook,RB,4.9
2025,5,00-0036997,Javonte Williams,RB,28.9
2025,5,00-0040586,Jaydon Blue,RB,0.7
2025,5,00-0033955,Jeremy McNichols,RB,2.8
2025,5,00-0037267,Jerome Ford,RB,5.8
2025,5,00-0036223,Jonathan Taylor,RB,31.6
2025,5,00-0037525,Jordan Mason,RB,12.6
2025,5,00-0040429,Josh Williams,RB,0.0
2025,5,00-0037594,Julius Chestnut,RB,0.3
2025,5,00-0034975,Justice Hill,RB,2.2
2025,5,00-0033923,Kareem Hunt,RB,18.7
2025,5,00-0038454,Keaton Mitchell,RB,2.3
2025,5,00-0038551,Kendre Miller,RB,5.9
2025,5,00-0038134,Kenneth Walker III,RB,9.6
2025,5,00-0036906,Khalil Herbert,RB,0.0
2025,5,00-0039391,Kimani Vidal,RB,2.9
2025,5,00-0037840,Kyren Williams,RB,31.1
2025,5,00-0040238,LeQuint Allen Jr.,RB,0.0
2025,5,00-0036924,Michael Carter,RB,18.3
2025,5,00-0034791,Nick Chubb,RB,12.1
2025,5,00-0040198,Ollie Gordon II,RB,-0.2
2025,5,00-0040666,Omarion Hampton,RB,13.0
2025,5,00-0040784,Quinshon Judkins,RB,15.8
2025,5,00-0040730,RJ Harvey,RB,6.0
2025,5,00-0037256,Rachaad White,RB,23.1
2025,5,00-0031687,Raheem Mostert,RB,2.2
2025,5,00-0039796,Rasheen Ali,RB,0.0
2025,5,00-0039875,Ray Davis,RB,0.1
2025,5,00-0036187,Reggie Gilliam,RB,0.0
2025,5,00-0036875,Rhamondre Stevenson,RB,14.7
2025,5,00-0036139,Rico Dowdle,RB,38.4
2025,5,00-0033526,Samaje Perine,RB,4.9
2025,5,00-0034844,Saquon Barkley,RB,17.8
2025,5,00-0038951,Sean Tucker,RB,2.9
2025,5,00-0038555,Tank Bigsby,RB,0.0
2025,5,00-0035261,Tony Pollard,RB,14.8
2025,5,00-0036973,Travis Etienne,RB,8.8
2025,5,00-0040734,TreVeyon Henderson,RB,4.7
2025,5,00-0040644,Trevor Etienne,RB,3.9
2025,5,00-0035537,Ty Johnson,RB,1.0
2025,5,00-0039032,Tyjae Spears,RB,1.4
2025,5,00-0037085,Tyler Badie,RB,2.6
2025,5,00-0039746,Will Shipley,RB,1.4
2025,5,00-0040583,Woody Marks,RB,2.4
2025,5,00-0039165,Zach Charbonnet,RB,11.8
2025,5,00-0038440,Zavier Scott,RB,-0.2
2025,5,00-0039793,AJ Barner,TE,27.8
2025,5,00-0036422,Adam Trautman,TE,2.6
2025,5,00-0036423,Albert Okwuegbunam,TE,11.1
2025,5,00-0038643,Brayden Willis,TE,0.0
2025,5,00-0039458,Brenden Bates,TE,5.3
2025,5,00-0038935,Brenton Strange,TE,3.7
2025,5,00-0039530,Brevyn Spann-Ford,TE,0.0
2025,5,00-0036754,Brock Wright,TE,9.9
2025,5,00-0038129,Cade Otton,TE,14.1
2025,5,00-0038564,Cameron Latu,TE,0.0
2025,5,00-0038046,Charlie Kolar,TE,2.5
2025,5,00-0037809,Chig Okonkwo,TE,10.8
2025,5,00-0036244,Colby Parkinson,TE,0.0
2025,5,00-0039686,Colson Yankoff,TE,0.0
2025,5,00-0034351,Dallas Goedert,TE,12.4
2025,5,00-0038933,Dalton Kincaid,TE,21.8
2025,5,00-0034383,Dalton Schultz,TE,13.5
2025,5,00-0038115,Daniel Bellinger,TE,11.2
2025,5,00-0031610,Darren Waller,TE,21.3
2025,5,00-0033885,David Njoku,TE,21.7
2025,5,00-0039074,Davis Allen,TE,5.4
2025,5,00-0035689,Dawson Knox,TE,4.5
2025,5,00-0035631,Drew Sample,TE,1.4
2025,5,00-0040739,Elijah Arroyo,TE,2.5
2025,5,00-0039041,Elijah Higgins,TE,4.0
2025,5,00-0033881,Evan Engram,TE,15.3
2025,5,00-0037086,Grant Calcaterra,TE,4.8
2025,5,00-0040584,Gunnar Helm,TE,9.4
2025,5,00-0040663,Harold Fannin Jr.,TE,13.3
2025,5,00-0036232,Harrison Bryant,TE,2.0
2025,5,00-0033090,Hunter Henry,TE,7.6
2025,5,00-0037004,Hunter Long,TE,1.8
2025,5,00-0034365,Ian Thomas,TE,6.5
2025,5,00-0037838,Isaiah Likely,TE,2.7
2025,5,00-0038041,Jake Ferguson,TE,27.4
2025,5,00-0037112,Jake Tonges,TE,20.6
2025,5,00-0037282,James Mitchell,TE,2.6
2025,5,00-0037805,Jeremy Ruckert,TE,8.8
2025,5,00-0036628,John Bates,TE,2.4
2025,5,00-0033246,Johnny Mundt,TE,2.2
2025,5,00-0035249,Josh Oliver,TE,12.5
2025,5,00-0038720,Julian Hill,TE,8.2
2025,5,00-0036040,Juwan Johnson,TE,4.7
2025,5,00-0036876,Kylen Granson,TE,0.0
2025,5,00-0036887,Luke Farrell,TE,2.3
2025,5,00-0038547,Luke Schoonmaker,TE,1.8
2025,5,00-0034753,Mark Andrews,TE,5.2
2025,5,00-0040736,Mason Taylor,TE,22.2
2025,5,00-0034829,Mike Gesicki,TE,4.5
2025,5,00-0040187,Mitchell Evans,TE,7.9
2025,5,00-0038783,Nate Adkins,TE,0.0
2025,5,00-0040189,Oronde Gadsden II,TE,2.9
2025,5,00-0039050,Payne Durham,TE,0.0
2025,5,00-0036590,Quintin Morris,TE,0.0
2025,5,00-0039065,Sam LaPorta,TE,22.7
2025,5,00-0035229,T.J. Hockenson,TE,12.8
2025,5,00-0037348,Tanner Conner,TE,4.6
2025,5,00-0033357,Taysom Hill,TE,0.66
2025,5,00-0040737,Terrance Ferguson,TE,3.6
2025,5,00-0039847,Theo Johnson,TE,24.3
2025,5,00-0039737,Tip Reiman,TE,0.0
2025,5,00-0037005,Tommy Tremble,TE,2.2
2025,5,00-0030506,Travis Kelce,TE,22.6
2025,5,00-0038456,Travis Vokolek,TE,0.0
2025,5,00-0037744,Trey McBride,TE,11.6
2025,5,00-0034270,Tyler Conklin,TE,6.0
2025,5,00-0040128,Tyler Warren,TE,16.4
2025,5,00-0030061,Zach Ertz,TE,0.0
2025,5,00-0037340,Zaire Mitchell-Paden,TE,1.8
2025,5,00-0035676,A.J. Brown,WR,9.3
2025,5,00-0039890,Adonai Mitchell,WR,0.0
2025,5,00-0035602,Alex Bachman,WR,1.9
2025,5,00-0034521,Allen Lazard,WR,1.3
2025,5,00-0036963,Amon-Ra St. Brown,WR,20.0
2025,5,00-0038619,Andrei Iosivas,WR,13.2
2025,5,00-0039816,Anthony Gould,WR,0.0
2025,5,00-0040582,Arian Smith,WR,2.4
2025,5,00-0035021,Ashton Dulin,WR,7.5
2025,5,00-0040432,Beaux Collins,WR,1.7
2025,5,00-0031236,Brandin Cooks,WR,1.5
2025,5,00-0039893,Brian Thomas Jr.,WR,12.0
2025,5,00-0038840,Brycen Tremayne,WR,1.9
2025,5,00-0034837,Calvin Ridley,WR,20.1
2025,5,00-0038576,Charlie Jones,WR,0.0
2025,5,00-0040705,Chimere Dike,WR,3.7
2025,5,00-0033921,Chris Godwin Jr.,WR,5.6
2025,5,00-0032398,Chris Moore,WR,0.0
2025,5,00-0037239,Chris Olave,WR,12.9
2025,5,00-0034775,Christian Kirk,WR,10.4
2025,5,00-0033908,Cooper Kupp,WR,11.9
2025,5,00-0034348,Courtland Sutton,WR,17.9
2025,5,00-0033282,Curtis Samuel,WR,10.6
2025,5,00-0037093,Dareke Young,WR,4.6
2025,5,00-0035535,Darius Slayton,WR,4.1
2025,5,00-0031381,Davante Adams,WR,13.8
2025,5,00-0030564,DeAndre Hopkins,WR,6.6
2025,5,00-0038621,DeMario Douglas,WR,3.7
2025,5,00-0036912,DeVonta Smith,WR,21.4
2025,5,00-0036620,Dee Eskridge,WR,0.0
2025,5,00-0035719,Deebo Samuel Sr.,WR,23.6
2025,5,00-0032775,Demarcus Robinson,WR,6.9
2025,5,00-0039424,Devaughn Vele,WR,3.3
2025,5,00-0039792,Devontez Walker,WR,0.0
2025,5,00-0040581,Dont'e Thornton Jr.,WR,0.0
2025,5,00-0036626,Dyami Brown,WR,3.5
2025,5,00-0040170,Elic Ayomanor,WR,3.8
2025,5,00-0040129,Emeka Egbuka,WR,33.3
2025,5,00-0040259,Gage Larvadain,WR,0.0
2025,5,00-0037740,Garrett Wilson,WR,19.1
2025,5,00-0037247,George Pickens,WR,13.7
2025,5,00-0035500,Greg Dortch,WR,3.2
2025,5,00-0035645,Gunner Olszewski,WR,0.0
2025,5,00-0034983,Hunter Renfrow,WR,1.7
2025,5,00-0040669,Isaac TeSlaa,WR,8.2
2025,5,00-0040782,Isaiah Bond,WR,4.9
2025,5,00-0036900,Ja'Marr Chase,WR,31.0
2025,5,00-0040729,Jack Bech,WR,5.7
2025,5,00-0037741,Jahan Dotson,WR,3.4
2025,5,00-0038752,Jake Bobo,WR,0.0
2025,5,00-0034960,Jakobi Meyers,WR,7.2
2025,5,00-0038640,Jalen Brooks,WR,0.0
2025,5,00-0038740,Jalen Moreno-Cropper,WR,0.0
2025,5,00-0037291,Jalen Nailor,WR,7.2
2025,5,00-0037666,Jalen Tolbert,WR,0.0
2025,5,00-0038938,Jalin Hyatt,WR,0.0
2025,5,00-0039379,Jamari Thrash,WR,3.2
2025,5,00-0037240,Jameson Williams,WR,2.0
2025,5,00-0038492,Jason Brownlee,WR,0.0
2025,5,00-0038543,Jaxon Smith-Njigba,WR,29.2
2025,5,00-0040130,Jayden Higgins,WR,7.2
2025,5,00-0036613,Jaylen Waddle,WR,25.0
2025,5,00-0040164,Jaylin Lane,WR,2.6
2025,5,00-0040138,Jaylin Noel,WR,9.8
2025,5,00-0036407,Jerry Jeudy,WR,3.5
2025,5,00-0040218,Jimmy Horn Jr.,WR,5.1
2025,5,00-0038994,Jordan Addison,WR,15.1
2025,5,00-0039751,Jordan Whittington,WR,5.3
2025,5,00-0038997,Josh Downs,WR,11.4
2025,5,00-0036988,Josh Palmer,WR,5.6
2025,5,00-0033943,Josh Reynolds,WR,7.9
2025,5,00-0033857,JuJu Smith-Schuster,WR,3.7
2025,5,00-0036322,Justin Jefferson,WR,21.3
2025,5,00-0032464,Kalif Raymond,WR,0.0
2025,5,00-0039589,Kameron Johnson,WR,0.2
2025,5,00-0038608,Kayshon Boutte,WR,7.3
2025,5,00-0040184,KeAndre Lambert-Smith,WR,0.0
2025,5,00-0030279,Keenan Allen,WR,10.8
2025,5,00-0033307,Kendrick Bourne,WR,26.2
2025,5,00-0039901,Keon Coleman,WR,10.3
2025,5,00-0037261,Khalil Shakir,WR,11.0
2025,5,00-0040075,LaJohntay Wester,WR,0.0
2025,5,00-0039915,Ladd McConkey,WR,14.9
2025,5,00-0039355,Luke McCaffrey,WR,6.0
2025,5,00-0039920,Malachi Corley,WR,1.1
2025,5,00-0034867,Malik Turner,WR,0.0
2025,5,00-0039880,Malik Washington,WR,4.0
2025,5,00-0034272,Marquez Valdes-Scantling,WR,1.9
2025,5,00-0035662,Marquise Brown,WR,8.8
2025,5,00-0039849,Marvin Harrison Jr.,WR,13.8
2025,5,00-0038976,Marvin Mims Jr.,WR,3.9
2025,5,00-0036252,Michael Pittman,WR,14.9
2025,5,00-0038559,Michael Wilson,WR,3.6
2025,5,00-0040506,Myles Price,WR,0.0
2025,5,00-0036554,Nico Collins,WR,16.0
2025,5,00-0038519,Nikko Remigio,WR,0.0
2025,5,00-0038606,Parker Washington,WR,9.6
2025,5,00-0040134,Pat Bryant,WR,0.0
2025,5,00-0039075,Puka Nacua,WR,24.5
2025,5,00-0038544,Quentin Johnston,WR,6.9
2025,5,00-0037545,Rashid Shaheed,WR,23.4
2025,5,00-0036550,Rashod Bateman,WR,0.0
2025,5,00-0039410,Ryan Flournoy,WR,20.4
2025,5,00-0036646,Simi Fehoko,WR,0.0
2025,5,00-0038090,Skyy Moore,WR,0.1
2025,5,00-0031588,Stefon Diggs,WR,26.6
2025,5,00-0032385,Sterling Shepard,WR,11.9
2025,5,00-0040154,Tai Felton,WR,0.0
2025,5,00-0037524,Tay Martin,WR,1.9
2025,5,00-0036410,Tee Higgins,WR,11.2
2025,5,00-0040124,Tetairoa McMillan,WR,13.3
2025,5,00-0040237,Tez Johnson,WR,9.9
2025,5,00-0033375,Tim Patrick,WR,0.0
2025,5,00-0040648,Tory Horton,WR,12.9
2025,5,00-0038563,Tre Tucker,WR,11.1
2025,5,00-0034487,Trent Sherfield,WR,2.5
2025,5,00-0039868,Troy Franklin,WR,8.5
2025,5,00-0036849,Tutu Atwell,WR,9.2
2025,5,00-0032211,Tyler Lockett,WR,1.6
2025,5,00-0038104,Tyquan Thornton,WR,12.0
2025,5,00-0038679,Tyrell Shavers,WR,0.0
2025,5,00-0037745,Velus Jones Jr.,WR,0.0
2025,5,00-0038117,Wan'Dale Robinson,WR,8.2
2025,5,00-0038618,Xavier Hutchinson,WR,16.8
2025,5,00-0039342,Xavier Legette,WR,11.1
2025,5,00-0038359,Xavier Smith,WR,0.0
2025,5,00-0039894,Xavier Worthy,WR,11.1
2025,5,00-0039064,Zay Flowers,WR,12.2
2025,5,00-0033891,Zay Jones,WR,2.8
2025,6,00-0023459,Aaron Rodgers,QB,17.5
2025,6,00-0034855,Baker Mayfield,QB,19.64
2025,6,00-0039732,Bo Nix,QB,13.36
2025,6,00-0039150,Bryce Young,QB,19.46
2025,6,00-0039918,Caleb Williams,QB,20.38
2025,6,00-0040676,Cam Ward,QB,7.88
2025,6,00-0033662,Cooper Rush,QB,-0.12
2025,6,00-0033077,Dak Prescott,QB,22.34
2025,6,00-0035710,Daniel Jones,QB,23.48
2025,6,00-0040704,Dillon Gabriel,QB,8.84
2025,6,00-0039851,Drake Maye,QB,27.24
2025,6,00-0030565,Geno Smith,QB,9.66
2025,6,00-0033119,Jacoby Brissett,QB,23.7
2025,6,00-0036389,Jalen Hurts,QB,21.62
2025,6,00-0033106,Jared Goff,QB,16.82
2025,6,00-0040691,Jaxson Dart,QB,23.6
2025,6,00-0039910,Jayden Daniels,QB,22.64
2025,6,00-0026158,Joe Flacco,QB,18.76
2025,6,00-0036264,Jordan Love,QB,15.96
2025,6,00-0034857,Josh Allen,QB,17.4
2025,6,00-0036945,Justin Fields,QB,4.9
2025,6,00-0036355,Justin Herbert,QB,18.76
2025,6,00-0036972,Mac Jones,QB,15.18
2025,6,00-0034771,Mason Rudolph,QB,0.0
2025,6,00-0026498,Matthew Stafford,QB,9.34
2025,6,00-0039917,Michael Penix Jr.,QB,14.6
2025,6,00-0033873,Patrick Mahomes,QB,31.48
2025,6,00-0029263,Russell Wilson,QB,0.0
2025,6,00-0034869,Sam Darnold,QB,20.0
2025,6,00-0039376,Spencer Rattler,QB,11.08
2025,6,00-0036971,Trevor Lawrence,QB,19.22
2025,6,00-0036212,Tua Tagovailoa,QB,9.6
2025,6,00-0035993,Tyler Huntley,QB,6.62
2025,6,00-0036265,AJ Dillon,RB,2.0
2025,6,00-0033906,Alvin Kamara,RB,12.6
2025,6,00-0032104,Ameer Abdullah,RB,2.6
2025,6,00-0040122,Ashton Jeanty,RB,16.6
2025,6,00-0037157,Bam Knight,RB,12.4
2025,6,00-0040719,Bhayshul Tuten,RB,4.8
2025,6,00-0038542,Bijan Robinson,RB,37.8
2025,6,00-0039738,Blake Corum,RB,2.3
2025,6,00-0038488,Brady Russell,RB,0.0
2025,6,00-0040078,Brashard Smith,RB,5.1
2025,6,00-0038120,Breece Hall,RB,5.9
2025,6,00-0037746,Brian Robinson,RB,3.8
2025,6,00-0040715,Cam Skattebo,RB,31.0
2025,6,00-0038597,Chase Brown,RB,8.9
2025,6,00-0038685,Chris Brooks,RB,0.1
2025,6,00-0033280,Christian McCaffrey,RB,24.1
2025,6,00-0035567,Craig Reynolds,RB,0.0
2025,6,00-0036275,D'Andre Swift,RB,27.5
2025,6,00-0035685,David Montgomery,RB,8.1
2025,6,00-0039040,De'Von Achane,RB,33.0
2025,6,00-0036425,DeeJay Dallas,RB,0.0
2025,6,00-0032764,Derrick Henry,RB,16.0
2025,6,00-0035250,Devin Singletary,RB,1.0
2025,6,00-0039407,Dylan Laube,RB,0.0
2025,6,00-0040162,Dylan Sampson,RB,4.4
2025,6,00-0038797,Emanuel Wilson,RB,1.7
2025,6,00-0038705,Emari Demercado,RB,0.1
2025,6,00-0039299,George Holani,RB,0.0
2025,6,00-0037617,Hassan Haskins,RB,3.3
2025,6,00-0038738,Hunter Luepke,RB,8.7
2025,6,00-0039798,Isaiah Davis,RB,1.1
2025,6,00-0037197,Isiah Pacheco,RB,6.1
2025,6,00-0036158,J.K. Dobbins,RB,4.0
2025,6,00-0040242,Jacory Croskey-Merritt,RB,5.8
2025,6,00-0039139,Jahmyr Gibbs,RB,7.5
2025,6,00-0038794,Jaleel McLaughlin,RB,0.0
2025,6,00-0037248,James Cook,RB,8.7
2025,6,00-0036997,Javonte Williams,RB,8.4
2025,6,00-0040586,Jaydon Blue,RB,0.0
2025,6,00-0037228,Jaylen Warren,RB,8.3
2025,6,00-0033955,Jeremy McNichols,RB,6.5
2025,6,00-0037267,Jerome Ford,RB,8.0
2025,6,00-0036223,Jonathan Taylor,RB,25.7
2025,6,00-0035700,Josh Jacobs,RB,32.0
2025,6,00-0037594,Julius Chestnut,RB,0.0
2025,6,00-0034975,Justice Hill,RB,9.4
2025,6,00-0040142,Kaleb Johnson,RB,1.5
2025,6,00-0033923,Kareem Hunt,RB,4.4
2025,6,00-0038454,Keaton Mitchell,RB,0.0
2025,6,00-0038551,Kendre Miller,RB,4.2
2025,6,00-0036842,Kene Nwangwu,RB,0.0
2025,6,00-0038134,Kenneth Walker III,RB,4.7
2025,6,00-0036919,Kenny Gainwell,RB,9.6
2025,6,00-0039391,Kimani Vidal,RB,24.8
2025,6,00-0040236,Kyle Monangai,RB,5.4
2025,6,00-0037840,Kyren Williams,RB,16.7
2025,6,00-0040238,LeQuint Allen Jr.,RB,2.2
2025,6,00-0036924,Michael Carter,RB,8.4
2025,6,00-0034367,Nyheim Hines,RB,0.0
2025,6,00-0040198,Ollie Gordon II,RB,1.2
2025,6,00-0040784,Quinshon Judkins,RB,3.6
2025,6,00-0040730,RJ Harvey,RB,6.5
2025,6,00-0037256,Rachaad White,RB,17.6
2025,6,00-0031687,Raheem Mostert,RB,-0.4
2025,6,00-0039796,Rasheen Ali,RB,0.0
2025,6,00-0039875,Ray Davis,RB,9.9
2025,6,00-0036875,Rhamondre Stevenson,RB,1.8
2025,6,00-0036139,Rico Dowdle,RB,35.9
2025,6,00-0039021,Roschon Johnson,RB,0.6
2025,6,00-0033526,Samaje Perine,RB,5.2
2025,6,00-0034844,Saquon Barkley,RB,8.7
2025,6,00-0038951,Sean Tucker,RB,8.5
2025,6,00-0038555,Tank Bigsby,RB,0.0
2025,6,00-0035261,Tony Pollard,RB,6.7
2025,6,00-0036973,Travis Etienne,RB,9.5
2025,6,00-0040734,TreVeyon Henderson,RB,4.6
2025,6,00-0040644,Trevor Etienne,RB,1.7
2025,6,00-0035537,Ty Johnson,RB,2.6
2025,6,00-0039032,Tyjae Spears,RB,9.0
2025,6,00-0037263,Tyler Allgeier,RB,10.8
2025,6,00-0039384,Tyrone Tracy Jr.,RB,0.6
2025,6,00-0039746,Will Shipley,RB,0.0
2025,6,00-0039165,Zach Charbonnet,RB,4.7
2025,6,00-0039793,AJ Barner,TE,11.6
2025,6,00-0032392,Austin Hooper,TE,2.0
2025,6,00-0038710,Blake Whiteheart,TE,1.5
