gsis_id,name,position,team,owner_name,is_starter,is_taxi,is_ir,sleeper_id,roster_fetched_at,age,years_exp,injury_status,nfl_status,draft_number,rookie_year,games,avg_opps,avg_targets,avg_carries,avg_snap_pct,avg_fpts,trend_opps,trend_snap,trend_season,baseline_source,trail_pts,season,week,source,pulled_at,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share,proj_pts_league,w_proj,E_opps,E_targets,E_carries,opponent,total_line,home,dvp_rank,mult,E_pts,pts_mix,depth_rank,prev_rank,confidence,conf,flag,why,peak_snap_3g,peak_opps_3g,role_games,role_opps,role_snap,ceiling_pts,median_pts
00-0036322,Justin Jefferson,WR,MIN,thewrightdek,1,0,0,6794,2026-09-22T22:24:21Z,27.3,6,,ACT,22.0,2020,2.0,7.727941176470589,7.6985294117647065,0.029411764705882353,0.9554411764705882,17.850735294117648,-3.0,0.08,current,75% current / 25% prior,19.366666666666664,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.14,0.48,0.0,8.69,5.77,78.04,0.44,16.27,13.38,10.5,8.83,0.005,0.3,16.26,0.5,8.3,8.2,0.1,TB,42.5,0,24.0,0.948,16.9,50% projection,1.0,1.0,0.88,High,,"8.3 exp opps (proj 9, recent 8) · WR1 · 30% of team targets · vs TB (DvP 24, -5%) · High confidence",1.0,10.667,19.0,8.3,0.944,20.0,12.5
00-0038606,Parker Washington,WR,JAX,MrMasculinity,1,0,0,9487,2026-09-22T22:24:21Z,24.5,3,,ACT,185.0,2023,2.0,8.34375,8.234375,0.109375,0.6859375,16.423437500000002,6.0,0.2,current,75% current / 25% prior,18.599999999999998,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.5,1.4,0.01,7.66,4.94,73.18,0.37,14.7,12.23,9.76,8.16,0.018,0.244,14.68,0.5,8.3,7.9,0.3,NE,45.5,1,22.0,0.962,16.0,50% projection,1.0,1.0,0.98,High,,"8.3 exp opps (proj 8, recent 8) · WR1 · 24% of team targets · vs NE (DvP 22, -4%) · High confidence",0.877,10.333,13.0,8.1,0.752,19.4,11.1
00-0036900,Ja'Marr Chase,WR,CIN,sylviaquack,1,0,0,7564,2026-09-22T22:24:21Z,26.6,5,,ACT,5.0,2021,2.0,7.8125,7.765625,0.046875,0.9184374999999999,16.0375,5.0,-0.06,current,75% current / 25% prior,17.766666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.26,0.97,0.01,9.17,6.12,78.61,0.51,17.18,14.12,11.06,9.43,0.011,0.275,17.2,0.5,8.6,8.5,0.2,PIT,42.5,0,31.0,0.895,15.6,50% projection,1.0,1.0,0.83,High,,"8.6 exp opps (proj 9, recent 8) · WR1 · 28% of team targets · vs PIT (DvP 31, -10%) · High confidence",0.99,18.333,18.0,11.2,0.94,31.3,20.5
00-0036912,DeVonta Smith,WR,PHI,MrMasculinity,1,0,0,7525,2026-09-22T22:24:21Z,27.9,5,,ACT,10.0,2021,2.0,8.786764705882353,8.786764705882353,0.0,0.8972794117647059,16.46764705882353,7.0,-0.07,current,75% current / 25% prior,14.733333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.05,0.25,0.0,8.02,5.49,77.48,0.37,15.48,12.74,10.0,8.07,0.002,0.319,15.48,0.5,8.4,8.4,0.0,CHI,41.5,0,18.0,0.992,15.0,50% projection,1.0,1.0,0.92,High,,"8.4 exp opps (proj 8, recent 9) · WR1 · 32% of team targets · vs CHI (DvP 18, -1%) · High confidence",0.953,9.0,18.0,7.1,0.891,21.5,9.3
00-0031381,Davante Adams,WR,LA,sdw0605,1,0,0,2133,2026-09-22T22:24:21Z,33.7,12,,ACT,53.0,2014,2.0,8.035714285714285,8.035714285714285,0.0,0.6248214285714285,20.892857142857146,4.0,0.11,current,75% current / 25% prior,18.733333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,9.03,4.39,56.94,0.37,12.36,10.16,7.96,9.03,,0.272,12.3,0.5,8.5,8.5,0.0,DEN,45.5,0,29.0,0.91,14.1,50% projection,2.0,2.0,0.71,High,,"8.5 exp opps (proj 9, recent 8) · WR2 · 27% of team targets · vs DEN (DvP 29, -9%) · High confidence",0.853,9.667,16.0,8.1,0.699,24.9,15.1
00-0037740,Garrett Wilson,WR,NYJ,sdw0605,1,0,0,8146,2026-09-22T22:24:21Z,26.2,4,,ACT,10.0,2022,2.0,7.357142857142858,7.357142857142858,0.0,0.82875,15.02857142857143,-0.0,0.13,current,75% current / 25% prior,10.200000000000001,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.27,1.04,0.01,8.73,5.3,65.24,0.43,14.57,11.92,9.27,9.0,0.011,0.293,14.57,0.5,8.2,8.0,0.1,DET,47.5,0,1.0,1.12,13.9,50% projection,1.0,1.0,0.82,High,,"8.2 exp opps (proj 9, recent 7) · WR1 · 29% of team targets · vs DET (DvP 1, +12%) · High confidence",0.98,10.333,8.0,8.8,0.916,22.9,16.7
00-0040124,Tetairoa McMillan,WR,CAR,tmwrigh,1,0,0,12526,2026-09-22T22:24:21Z,23.5,1,,ACT,8.0,2025,2.0,8.544117647058824,8.544117647058824,0.0,0.8254411764705882,12.738235294117649,2.0,-0.02,current,75% current / 25% prior,12.033333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.08,0.37,0.0,8.52,4.49,70.1,0.33,13.53,11.29,9.04,8.6,0.003,0.291,13.52,0.5,8.6,8.5,0.0,CLE,42.5,0,10.0,1.052,13.4,50% projection,1.0,1.0,0.99,High,,"8.6 exp opps (proj 9, recent 9) · WR1 · 29% of team targets · vs CLE (DvP 10, +5%) · High confidence",0.923,9.0,19.0,7.4,0.865,18.2,11.3
00-0041037,Denzel Boston,WR,CLE,mottwright,1,0,0,13346,2026-09-22T22:24:21Z,22.8,0,,ACT,39.0,2026,2.0,5.5,5.5,0.0,0.925,17.2,3.0,0.01,current,75% current / 25% prior,17.2,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.14,0.68,0.01,5.02,3.15,43.84,0.28,9.32,7.75,6.17,5.159999999999999,0.005,0.187,9.34,0.5,5.3,5.3,0.1,CAR,42.5,1,21.0,0.97,12.9,50% projection,1.0,1.0,0.94,High,,"5.3 exp opps (proj 5, recent 6) · WR1 · 19% of team targets · vs CAR (DvP 21, -3%) · High confidence",0.925,5.5,2.0,5.5,0.925,19.8,17.2
00-0039915,Ladd McConkey,WR,LAC,jimgregg,1,0,0,11635,2026-09-22T22:24:21Z,24.9,2,,ACT,34.0,2024,2.0,5.40625,5.40625,0.0,0.5499999999999999,12.464062499999999,-4.0,-0.03,current,75% current / 25% prior,9.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.1,0.49,0.0,8.01,4.88,65.69,0.34,13.54,11.1,8.66,8.11,0.004,0.265,13.54,0.5,6.8,6.7,0.0,BUF,50.5,0,5.0,1.09,12.8,50% projection,1.0,1.0,0.67,Med,,"6.8 exp opps (proj 8, recent 5) · WR1 · 26% of team targets · vs BUF (DvP 5, +9%) · Med confidence",0.88,11.333,18.0,6.4,0.742,20.7,11.6
00-0031408,Mike Evans,WR,SF,wgundlach,1,0,0,2216,2026-09-22T22:24:21Z,33.1,12,Questionable,ACT,7.0,2014,2.0,5.6875,5.6875,0.0,0.6478125,12.1375,-4.0,-0.21,current,75% current / 25% prior,10.233333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,6.86,4.1,59.9,0.52,13.22,11.17,9.12,6.86,,0.24,13.21,0.5,6.3,6.3,0.0,ARI,47.5,1,7.0,1.075,12.6,50% projection,1.0,1.0,0.58,Med,QUESTIONABLE,"6.3 exp opps (proj 7, recent 6) · WR1 · 24% of team targets · vs ARI (DvP 7, +7%) · Med confidence · QUESTIONABLE",0.78,9.333,9.0,7.6,0.704,17.1,11.3
