season,week,gsis_id,source,pulled_at,team,position,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share
2026,2,00-0032951,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033077,sleeper,2026-09-15T21:13:44Z,DAL,QB,34.97,268.88,2.16,0.51,2.53,10.22,0.09,,,,,20.26,20.26,20.26,2.53,0.092,
2026,2,00-0033090,sleeper,2026-09-15T21:13:44Z,NE,TE,,,,,,,,5.23,3.96,43.52,0.32,10.23,8.25,6.27,5.23,,0.172
2026,2,00-0033106,sleeper,2026-09-15T21:13:44Z,DET,QB,33.48,250.55,1.5,0.5,1.74,4.6,0.08,,,,,16.32,16.32,16.32,1.74,0.066,
2026,2,00-0033110,sleeper,2026-09-15T21:13:44Z,LA,TE,,,,,,,,0.99,0.69,7.14,0.05,1.7,1.35,1.01,0.99,,0.032
2026,2,00-0033119,sleeper,2026-09-15T21:13:44Z,ARI,QB,35.07,228.38,0.82,0.97,3.01,8.6,0.08,,,,,12.59,12.59,12.59,3.01,0.126,
2026,2,00-0033217,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,,,,0.68,0.46,4.57,0.03,1.11,0.88,0.65,0.68,,0.024
2026,2,00-0033246,sleeper,2026-09-15T21:13:44Z,PHI,TE,,,,,,,,0.55,0.4,4.23,0.03,1.03,0.83,0.63,0.55,,0.022
2026,2,00-0033280,sleeper,2026-09-15T21:13:44Z,SF,RB,,,,,13.72,61.82,0.51,5.42,4.93,36.19,0.33,19.75,17.28,14.82,19.14,0.511,0.179
2026,2,00-0033288,sleeper,2026-09-15T21:13:44Z,SF,TE,,,,,,,,4.78,4.13,46.21,0.43,11.33,9.27,7.21,4.78,,0.158
2026,2,00-0033293,sleeper,2026-09-15T21:13:44Z,MIN,RB,,,,,10.44,51.83,0.31,2.64,2.21,15.02,0.12,11.44,10.34,9.24,13.08,0.413,0.085
2026,2,00-0033307,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,2.66,1.7,21.23,0.07,4.26,3.41,2.57,2.66,,0.08
2026,2,00-0033319,sleeper,2026-09-15T21:13:44Z,JAX,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033375,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033376,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,,,,0.08,0.06,0.4,0.0,0.12,0.1,0.07,0.08,,0.003
2026,2,00-0033439,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033526,sleeper,2026-09-15T21:13:44Z,CIN,RB,,,,,4.64,17.22,0.17,1.64,1.4,7.96,0.04,5.19,4.49,3.79,6.279999999999999,0.192,0.051
2026,2,00-0033537,sleeper,2026-09-15T21:13:44Z,CLE,QB,29.01,218.66,1.2,1.04,3.13,11.74,0.11,,,,,14.18,14.18,14.18,3.13,0.116,
2026,2,00-0033553,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033555,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,0.05,0.2,0.0,4.95,3.23,41.9,0.22,8.77,7.15,5.54,5.0,0.002,0.163
2026,2,00-0033576,sleeper,2026-09-15T21:13:44Z,SEA,TE,,,,,,,,0.26,0.19,1.72,0.01,0.43,0.34,0.24,0.26,,0.009
2026,2,00-0033589,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033662,sleeper,2026-09-15T21:13:44Z,ATL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033757,sleeper,2026-09-15T21:13:44Z,PIT,TE,,,,,,,,0.04,0.03,0.27,0.0,0.08,0.06,0.04,0.04,,0.001
2026,2,00-0033854,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033858,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,1.01,0.78,7.05,0.06,1.86,1.47,1.09,1.01,,0.034
2026,2,00-0033869,sleeper,2026-09-15T21:13:44Z,TEN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033873,sleeper,2026-09-15T21:13:44Z,KC,QB,33.04,249.25,1.45,0.55,3.95,18.16,0.17,,,,,17.86,17.86,17.86,3.95,0.153,
2026,2,00-0033881,sleeper,2026-09-15T21:13:44Z,DEN,TE,,,,,,,,3.09,2.2,17.26,0.06,4.28,3.18,2.08,3.09,,0.099
2026,2,00-0033885,sleeper,2026-09-15T21:13:44Z,LAC,TE,,,,,,,,2.28,1.67,15.08,0.12,3.93,3.09,2.25,2.28,,0.075
2026,2,00-0033906,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,3.59,12.97,0.08,1.72,1.53,9.39,0.01,4.32,3.56,2.8,5.31,0.146,0.052
2026,2,00-0033908,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,0.07,0.39,0.0,4.21,2.81,37.08,0.2,7.8,6.39,4.99,4.28,0.002,0.145
2026,2,00-0033921,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,0.05,0.24,0.0,5.92,3.99,45.11,0.31,10.37,8.38,6.38,5.97,0.002,0.202
2026,2,00-0033949,sleeper,2026-09-15T21:13:44Z,DET,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0033955,sleeper,2026-09-15T21:13:44Z,WAS,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034270,sleeper,2026-09-15T21:13:44Z,DET,TE,,,,,,,,0.2,0.14,1.42,0.01,0.32,0.25,0.18,0.2,,0.006
2026,2,00-0034348,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,,,,5.95,3.35,45.74,0.28,9.62,7.94,6.26,5.95,,0.19
2026,2,00-0034351,sleeper,2026-09-15T21:13:44Z,PHI,TE,,,,,,,,4.38,3.6,38.33,0.41,9.9,8.1,6.3,4.38,,0.174
2026,2,00-0034365,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,,,,0.18,0.12,1.09,0.01,0.27,0.21,0.15,0.18,,0.006
2026,2,00-0034383,sleeper,2026-09-15T21:13:44Z,HOU,TE,,,,,,,,5.21,3.86,41.05,0.32,9.91,7.98,6.05,5.21,,0.177
2026,2,00-0034407,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034419,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034487,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034577,sleeper,2026-09-15T21:13:44Z,BUF,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034613,sleeper,2026-09-15T21:13:44Z,CIN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034753,sleeper,2026-09-15T21:13:44Z,BAL,TE,,,,,0.4,1.62,0.01,4.8,3.72,37.77,0.4,10.12,8.26,6.4,5.2,0.013,0.196
2026,2,00-0034771,sleeper,2026-09-15T21:13:44Z,PIT,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034775,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034796,sleeper,2026-09-15T21:13:44Z,BAL,QB,27.14,215.39,1.69,0.41,9.41,43.56,0.23,,,,,20.58,20.58,20.58,9.41,0.296,
2026,2,00-0034798,sleeper,2026-09-15T21:13:44Z,BAL,TE,,,,,,,,0.45,0.35,3.36,0.02,0.81,0.64,0.46,0.45,,0.018
2026,2,00-0034827,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,0.43,2.36,0.02,6.91,4.4,57.26,0.44,13.12,10.92,8.72,7.34,0.015,0.231
2026,2,00-0034829,sleeper,2026-09-15T21:13:44Z,CIN,TE,,,,,,,,3.48,2.49,22.95,0.16,5.73,4.49,3.25,3.48,,0.107
2026,2,00-0034837,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,0.04,0.18,0.0,3.62,1.57,25.39,0.16,5.1,4.32,3.53,3.66,0.002,0.118
2026,2,00-0034844,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,17.01,77.4,0.62,3.0,2.41,18.32,0.16,16.58,15.38,14.17,20.01,0.56,0.119
2026,2,00-0034854,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034855,sleeper,2026-09-15T21:13:44Z,TB,QB,30.72,216.74,1.78,0.69,3.66,15.14,0.14,,,,,17.27,17.27,17.27,3.66,0.125,
2026,2,00-0034857,sleeper,2026-09-15T21:13:44Z,BUF,QB,30.6,234.25,1.67,0.45,6.0,27.54,0.6,,,,,21.89,21.89,21.89,6.0,0.205,
2026,2,00-0034869,sleeper,2026-09-15T21:13:44Z,SEA,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034959,sleeper,2026-09-15T21:13:44Z,NYJ,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0034960,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,0.26,1.13,0.01,6.35,3.83,43.51,0.17,9.37,7.45,5.54,6.609999999999999,0.01,0.198
2026,2,00-0034975,sleeper,2026-09-15T21:13:44Z,BAL,RB,,,,,3.48,13.97,0.12,1.87,1.53,10.55,0.1,5.27,4.51,3.74,5.35,0.11,0.076
2026,2,00-0034981,sleeper,2026-09-15T21:13:44Z,HOU,TE,,,,,,,,0.4,0.29,3.17,0.03,0.81,0.67,0.52,0.4,,0.014
2026,2,00-0035021,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,0.07,0.45,0.0,0.65,0.36,4.27,0.03,1.03,0.85,0.67,0.72,0.003,0.023
2026,2,00-0035039,sleeper,2026-09-15T21:13:44Z,CHI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035045,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035125,sleeper,2026-09-15T21:13:44Z,LAC,RB,,,,,0.79,2.61,0.02,0.13,0.1,0.73,0.0,0.58,0.54,0.49,0.92,0.029,0.004
2026,2,00-0035208,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,0.22,1.09,0.01,2.17,1.29,13.85,0.09,3.39,2.74,2.1,2.39,0.007,0.076
2026,2,00-0035228,sleeper,2026-09-15T21:13:44Z,MIN,QB,32.65,224.02,1.61,1.02,3.4,18.99,0.12,,,,,16.85,16.85,16.85,3.4,0.134,
2026,2,00-0035229,sleeper,2026-09-15T21:13:44Z,MIN,TE,,,,,,,,4.84,3.94,38.18,0.26,9.28,7.31,5.34,4.84,,0.156
2026,2,00-0035249,sleeper,2026-09-15T21:13:44Z,MIN,TE,,,,,,,,1.37,1.08,11.23,0.09,2.72,2.18,1.64,1.37,,0.044
2026,2,00-0035250,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,5.05,19.28,0.12,0.45,0.4,2.26,0.02,3.38,3.18,2.98,5.5,0.176,0.016
2026,2,00-0035251,sleeper,2026-09-15T21:13:44Z,CAR,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035261,sleeper,2026-09-15T21:13:44Z,TEN,RB,,,,,10.62,47.23,0.26,1.99,1.51,7.8,0.03,8.75,7.99,7.24,12.61,0.485,0.065
2026,2,00-0035264,sleeper,2026-09-15T21:13:44Z,DEN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035282,sleeper,2026-09-15T21:13:44Z,TB,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035289,sleeper,2026-09-15T21:13:44Z,ARI,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035298,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035345,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035359,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035406,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035500,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035535,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035537,sleeper,2026-09-15T21:13:44Z,BUF,RB,,,,,2.48,10.9,0.09,1.36,1.06,7.86,0.08,3.96,3.43,2.9,3.84,0.085,0.045
2026,2,00-0035544,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,,,,0.3,0.18,2.17,0.01,0.47,0.38,0.29,0.3,,0.009
2026,2,00-0035567,sleeper,2026-09-15T21:13:44Z,WAS,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035589,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035594,sleeper,2026-09-15T21:13:44Z,PIT,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035602,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035631,sleeper,2026-09-15T21:13:44Z,CIN,TE,,,,,,,,1.12,0.85,6.72,0.05,1.83,1.41,0.99,1.12,,0.035
2026,2,00-0035639,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035640,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,0.15,0.64,0.01,6.44,3.77,53.8,0.46,12.02,10.13,8.25,6.590000000000001,0.006,0.212
2026,2,00-0035644,sleeper,2026-09-15T21:13:44Z,NO,TE,,,,,,,,1.79,1.45,13.93,0.07,3.27,2.55,1.82,1.79,,0.055
2026,2,00-0035645,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035659,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,0.05,0.27,0.0,6.76,4.72,69.46,0.44,14.37,12.01,9.65,6.81,0.002,0.236
2026,2,00-0035662,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,1.13,0.72,9.56,0.08,2.15,1.79,1.43,1.13,,0.045
2026,2,00-0035676,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035685,sleeper,2026-09-15T21:13:44Z,HOU,RB,,,,,16.48,79.67,0.75,2.41,2.2,15.98,0.12,16.94,15.85,14.75,18.89,0.612,0.082
2026,2,00-0035689,sleeper,2026-09-15T21:13:44Z,BUF,TE,,,,,,,,2.2,1.59,17.05,0.16,4.25,3.46,2.66,2.2,,0.074
2026,2,00-0035700,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035704,sleeper,2026-09-15T21:13:44Z,SEA,QB,29.91,195.98,0.92,0.68,4.07,17.73,0.15,,,,,13.31,13.31,13.31,4.07,0.14,
2026,2,00-0035710,sleeper,2026-09-15T21:13:44Z,IND,QB,30.91,216.33,1.16,0.47,3.39,13.55,0.12,,,,,14.74,14.74,14.74,3.39,0.125,
2026,2,00-0035719,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,0.9,4.68,0.06,5.07,3.58,46.58,0.32,10.95,9.16,7.38,5.970000000000001,0.034,0.168
2026,2,00-0035891,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035924,sleeper,2026-09-15T21:13:44Z,BAL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0035993,sleeper,2026-09-15T21:13:44Z,BAL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036020,sleeper,2026-09-15T21:13:44Z,CHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036040,sleeper,2026-09-15T21:13:44Z,NO,TE,,,,,,,,5.5,4.3,45.81,0.17,9.87,7.72,5.57,5.5,,0.168
2026,2,00-0036139,sleeper,2026-09-15T21:13:44Z,PIT,RB,,,,,12.36,50.11,0.25,2.87,2.45,15.55,0.12,11.17,9.94,8.72,15.23,0.471,0.094
2026,2,00-0036158,sleeper,2026-09-15T21:13:44Z,DEN,RB,,,,,11.03,49.02,0.37,1.68,1.4,6.19,0.04,9.36,8.66,7.96,12.709999999999999,0.421,0.054
2026,2,00-0036182,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036187,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,0.11,0.39,0.0,0.13,0.09,0.87,0.01,0.27,0.23,0.18,0.24,0.004,0.004
2026,2,00-0036212,sleeper,2026-09-15T21:13:44Z,ATL,QB,29.5,219.43,1.38,0.85,2.51,6.05,0.1,,,,,14.48,14.48,14.48,2.51,0.085,
2026,2,00-0036223,sleeper,2026-09-15T21:13:44Z,IND,RB,,,,,19.77,89.5,0.77,3.42,2.82,19.03,0.1,18.83,17.41,16.0,23.189999999999998,0.73,0.119
2026,2,00-0036244,sleeper,2026-09-15T21:13:44Z,LA,TE,,,,,,,,2.88,2.14,20.1,0.2,5.36,4.29,3.22,2.88,,0.092
2026,2,00-0036252,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,0.05,0.23,0.0,6.46,4.56,49.38,0.35,11.6,9.32,7.05,6.51,0.002,0.212
2026,2,00-0036259,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,,,,4.53,2.94,40.19,0.38,9.28,7.81,6.34,4.53,,0.146
2026,2,00-0036264,sleeper,2026-09-15T21:13:44Z,GB,QB,33.51,249.97,2.01,0.26,3.09,12.66,0.11,,,,,19.56,19.56,19.56,3.09,0.133,
2026,2,00-0036265,sleeper,2026-09-15T21:13:44Z,CAR,RB,,,,,0.53,2.29,0.01,0.09,0.07,0.46,0.0,0.45,0.41,0.37,0.62,0.02,0.003
2026,2,00-0036275,sleeper,2026-09-15T21:13:44Z,CHI,RB,,,,,13.05,54.33,0.38,2.55,1.98,12.31,0.04,11.11,10.12,9.13,15.600000000000001,0.469,0.082
2026,2,00-0036290,sleeper,2026-09-15T21:13:44Z,CHI,TE,,,,,,,,2.28,1.72,16.28,0.1,3.93,3.07,2.21,2.28,,0.073
2026,2,00-0036309,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,0.06,0.24,0.0,2.85,1.45,20.9,0.12,4.27,3.55,2.82,2.91,0.002,0.1
2026,2,00-0036322,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,0.13,0.57,0.0,9.22,6.16,87.79,0.48,17.9,14.81,11.73,9.350000000000001,0.005,0.298
2026,2,00-0036331,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,0.04,0.15,0.0,0.12,0.07,0.71,0.0,0.18,0.15,0.11,0.16,0.002,0.004
2026,2,00-0036345,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036355,sleeper,2026-09-15T21:13:44Z,LAC,QB,31.77,233.48,1.36,0.49,4.62,18.53,0.18,,,,,17.05,17.05,17.05,4.62,0.17,
2026,2,00-0036358,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,0.18,1.12,0.01,8.74,6.11,90.64,0.54,18.54,15.48,12.43,8.92,0.007,0.264
2026,2,00-0036387,sleeper,2026-09-15T21:13:44Z,MIA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036389,sleeper,2026-09-15T21:13:44Z,PHI,QB,27.55,206.44,1.6,0.41,7.3,30.36,0.62,,,,,20.88,20.88,20.88,7.3,0.24,
2026,2,00-0036407,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,0.07,0.31,0.0,4.81,2.68,39.43,0.17,7.7,6.36,5.02,4.88,0.003,0.182
2026,2,00-0036410,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,0.06,0.23,0.0,6.98,4.15,58.42,0.63,13.84,11.77,9.69,7.04,0.002,0.215
2026,2,00-0036415,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036422,sleeper,2026-09-15T21:13:44Z,DEN,TE,,,,,,,,1.06,0.74,7.16,0.06,1.84,1.47,1.1,1.06,,0.034
2026,2,00-0036423,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036425,sleeper,2026-09-15T21:13:44Z,MIN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036429,sleeper,2026-09-15T21:13:44Z,ATL,TE,,,,,,,,0.43,0.34,2.59,0.02,0.7,0.53,0.37,0.43,,0.015
2026,2,00-0036442,sleeper,2026-09-15T21:13:44Z,CIN,QB,34.81,246.51,1.93,0.89,2.61,6.9,0.09,,,,,17.81,17.81,17.81,2.61,0.108,
2026,2,00-0036463,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036491,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036497,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036534,sleeper,2026-09-15T21:13:44Z,NE,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036550,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,0.06,0.26,0.0,4.96,2.71,38.66,0.32,8.53,7.17,5.82,5.02,0.002,0.202
2026,2,00-0036554,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,0.22,1.23,0.01,8.29,5.41,87.17,0.57,17.75,15.04,12.34,8.51,0.008,0.281
2026,2,00-0036555,sleeper,2026-09-15T21:13:44Z,CAR,RB,,,,,14.74,62.89,0.35,2.34,1.94,11.27,0.11,12.09,11.12,10.15,17.08,0.563,0.084
2026,2,00-0036556,sleeper,2026-09-15T21:13:44Z,HOU,TE,,,,,,,,0.26,0.18,1.81,0.02,0.47,0.38,0.28,0.26,,0.009
2026,2,00-0036590,sleeper,2026-09-15T21:13:44Z,JAX,TE,,,,,,,,0.3,0.18,1.56,0.01,0.41,0.32,0.23,0.3,,0.009
2026,2,00-0036613,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,0.22,1.03,0.01,7.23,4.56,60.71,0.32,12.71,10.43,8.15,7.45,0.008,0.231
2026,2,00-0036626,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,0.07,0.37,0.0,0.58,0.37,4.84,0.03,1.1,0.91,0.72,0.6499999999999999,0.002,0.02
2026,2,00-0036628,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,1.45,1.14,12.27,0.09,2.89,2.32,1.75,1.45,,0.051
2026,2,00-0036630,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,,,,0.32,0.21,2.54,0.02,0.57,0.47,0.37,0.32,,0.012
2026,2,00-0036635,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036637,sleeper,2026-09-15T21:13:44Z,KC,TE,,,,,,,,2.54,1.82,19.34,0.09,4.28,3.37,2.45,2.54,,0.084
2026,2,00-0036646,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036647,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036670,sleeper,2026-09-15T21:13:44Z,MIN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036679,sleeper,2026-09-15T21:13:44Z,BUF,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036727,sleeper,2026-09-15T21:13:44Z,DEN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036754,sleeper,2026-09-15T21:13:44Z,DET,TE,,,,,,,,1.45,1.04,8.94,0.06,2.31,1.8,1.28,1.45,,0.046
2026,2,00-0036775,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036825,sleeper,2026-09-15T21:13:44Z,CAR,TE,,,,,0.05,0.21,0.0,0.03,0.02,0.17,0.0,0.07,0.06,0.06,0.08,0.002,0.001
2026,2,00-0036841,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036842,sleeper,2026-09-15T21:13:44Z,NYJ,RB,,,,,0.18,0.6,0.0,0.01,0.01,0.07,0.0,0.1,0.09,0.08,0.19,0.007,0.0
2026,2,00-0036849,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,0.01,0.03,0.0,0.07,0.03,0.52,0.0,0.1,0.09,0.07,0.08,0.0,0.002
2026,2,00-0036862,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,0.13,0.09,0.88,0.01,0.22,0.18,0.13,0.13,,0.004
2026,2,00-0036875,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,11.89,47.17,0.36,3.12,2.79,19.95,0.11,12.28,10.89,9.49,15.010000000000002,0.438,0.102
2026,2,00-0036876,sleeper,2026-09-15T21:13:44Z,TEN,TE,,,,,,,,0.11,0.06,0.6,0.0,0.14,0.11,0.08,0.11,,0.004
2026,2,00-0036879,sleeper,2026-09-15T21:13:44Z,DEN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036887,sleeper,2026-09-15T21:13:44Z,SF,TE,,,,,,,,0.35,0.29,2.66,0.02,0.69,0.54,0.4,0.35,,0.012
2026,2,00-0036893,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,0.86,3.2,0.02,0.45,0.39,2.09,0.02,1.11,0.91,0.72,1.31,0.03,0.016
2026,2,00-0036894,sleeper,2026-09-15T21:13:44Z,PIT,TE,,,,,,,,4.39,3.59,32.76,0.32,8.77,6.97,5.18,4.39,,0.144
2026,2,00-0036898,sleeper,2026-09-15T21:13:44Z,HOU,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036900,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,0.26,0.95,0.01,8.9,5.9,71.52,0.6,16.79,13.84,10.89,9.16,0.011,0.274
2026,2,00-0036912,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,0.05,0.24,0.0,7.08,5.16,70.33,0.45,14.92,12.34,9.76,7.13,0.002,0.281
2026,2,00-0036919,sleeper,2026-09-15T21:13:44Z,TB,RB,,,,,6.79,27.53,0.24,2.37,2.01,12.25,0.1,7.99,6.99,5.98,9.16,0.232,0.081
2026,2,00-0036924,sleeper,2026-09-15T21:13:44Z,TEN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036945,sleeper,2026-09-15T21:13:44Z,KC,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036959,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036963,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,0.28,1.61,0.01,9.34,6.43,76.34,0.52,17.44,14.22,11.01,9.62,0.011,0.294
2026,2,00-0036970,sleeper,2026-09-15T21:13:44Z,ATL,TE,,,,,,,,5.71,3.94,44.6,0.22,9.75,7.78,5.81,5.71,,0.201
2026,2,00-0036971,sleeper,2026-09-15T21:13:44Z,JAX,QB,33.48,231.46,1.29,0.6,4.57,15.59,0.33,,,,,17.2,17.2,17.2,4.57,0.172,
