gsis_id,name,position,team,owner_name,is_starter,is_taxi,is_ir,sleeper_id,roster_fetched_at,age,years_exp,injury_status,nfl_status,draft_number,rookie_year,games,avg_opps,avg_targets,avg_carries,avg_snap_pct,avg_fpts,trend_opps,trend_snap,trend_season,baseline_source,trail_pts,season,week,source,pulled_at,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share,proj_pts_league,w_proj,E_opps,E_targets,E_carries,opponent,total_line,home,dvp_rank,mult,E_pts,pts_mix,depth_rank,prev_rank,confidence,conf,flag,why,peak_snap_3g,peak_opps_3g,role_games,role_opps,role_snap,ceiling_pts,median_pts
00-0034844,Saquon Barkley,RB,PHI,thewrightdek,1,0,0,4866,2026-09-24T16:40:27Z,29.6,8,Questionable,ACT,2.0,2018,2.0,13.78125,2.28125,11.5,0.52203125,8.1296875,-11.0,-0.55,current,75% current / 25% prior,5.933333333333334,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,16.77,81.66,0.49,3.14,2.31,17.78,0.13,15.91,14.75,13.6,19.91,0.56,0.113,14.82,0.5,16.8,2.7,14.1,CHI,41.5,0,10.0,1.052,10.9,50% projection,1.0,1.0,0.48,Med,QUESTIONABLE,"16.8 exp opps (proj 20, recent 14) · RB1 · 56% of team carries · vs CHI (DvP 10, +5%) · Med confidence · QUESTIONABLE",0.87,24.0,17.0,20.4,0.779,19.1,10.6
00-0040784,Quinshon Judkins,RB,CLE,FYFSimon,0,0,0,12512,2026-09-24T16:40:27Z,22.9,1,,ACT,36.0,2025,2.0,16.375,3.267857142857143,13.107142857142858,0.62125,9.332142857142859,3.0,0.02,current,75% current / 25% prior,6.966666666666666,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,16.08,59.97,0.52,2.25,1.96,11.35,0.06,12.48,11.51,10.53,18.33,0.594,0.084,11.59,0.5,17.4,2.8,14.6,CAR,42.5,1,1.0,1.12,10.4,50% projection,1.0,1.0,0.89,High,,"17.4 exp opps (proj 18, recent 16) · RB1 · 59% of team carries · vs CAR (DvP 1, +12%) · High confidence",0.577,23.333,13.0,19.8,0.569,18.1,8.8
00-0040719,Bhayshul Tuten,RB,JAX,tmwrigh,0,0,0,12490,2026-09-24T16:40:27Z,24.6,1,,ACT,104.0,2025,2.0,13.241666666666667,1.3583333333333334,11.883333333333333,0.42783333333333334,10.476666666666667,-1.0,0.02,current,75% current / 25% prior,10.266666666666667,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,12.86,50.16,0.43,2.19,1.64,12.09,0.13,11.2,10.38,9.56,15.049999999999999,0.466,0.069,10.4,0.5,14.1,1.8,12.4,NE,45.5,1,25.0,0.94,9.7,50% projection,1.0,1.0,0.88,High,,"14.1 exp opps (proj 15, recent 13) · RB1 · 47% of team carries · vs NE (DvP 25, -6%) · High confidence",0.42,12.0,2.0,15.5,0.5,13.3,8.1
00-0035261,Tony Pollard,RB,TEN,FYFJohnLuke,0,0,0,5967,2026-09-24T16:40:27Z,29.4,7,Questionable,ACT,128.0,2019,2.0,13.161764705882353,1.7279411764705883,11.433823529411764,0.5574264705882352,7.194852941176471,6.0,0.03,current,75% current / 25% prior,6.3,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,11.86,63.67,0.36,2.0,1.63,9.96,0.04,11.36,10.54,9.73,13.86,0.485,0.067,10.58,0.5,13.5,1.9,11.6,NYG,38.5,0,7.0,1.075,9.1,50% projection,1.0,1.0,0.66,Med,QUESTIONABLE,"13.5 exp opps (proj 14, recent 13) · RB1 · 48% of team carries · vs NYG (DvP 7, +7%) · Med confidence · QUESTIONABLE",0.897,20.667,19.0,16.2,0.615,14.2,8.0
00-0036973,Travis Etienne,RB,NO,FYFJohnLuke,0,0,0,7543,2026-09-24T16:40:27Z,27.7,5,Questionable,ACT,25.0,2021,2.0,15.088235294117647,4.889705882352941,10.198529411764707,0.5740441176470588,11.946323529411764,-8.0,-0.05,current,75% current / 25% prior,7.233333333333334,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,13.07,48.6,0.22,2.66,2.17,14.83,0.23,11.13,10.05,8.97,15.73,0.48,0.084,10.13,0.5,15.4,3.8,11.6,LV,43.5,1,21.0,0.97,8.4,50% projection,1.0,1.0,0.67,Med,QUESTIONABLE,"15.4 exp opps (proj 16, recent 15) · RB1 · 48% of team carries · vs LV (DvP 21, -3%) · Med confidence · QUESTIONABLE",0.677,22.667,19.0,17.9,0.597,19.6,14.0
00-0040236,Kyle Monangai,RB,CHI,thewrightdek,0,0,0,12534,2026-09-24T16:40:27Z,24.3,1,Questionable,ACT,233.0,2025,2.0,11.926470588235293,1.9411764705882353,9.985294117647058,0.3909558823529412,12.732352941176469,-0.0,-0.09,current,75% current / 25% prior,10.533333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,9.12,40.07,0.16,1.56,1.08,8.26,0.04,7.07,6.53,5.99,10.68,0.314,0.052,6.57,0.5,11.3,1.8,9.6,PHI,41.5,1,19.0,0.985,8.4,50% projection,2.0,2.0,0.5,Med,QUESTIONABLE,"11.3 exp opps (proj 11, recent 12) · RB2 · 31% of team carries · vs PHI (DvP 19, -2%) · Med confidence · QUESTIONABLE",0.55,18.0,12.0,14.3,0.466,19.1,6.8
00-0039738,Blake Corum,RB,LA,FYFSimon,0,0,0,11586,2026-09-24T16:40:27Z,25.8,2,,ACT,83.0,2024,2.0,10.963235294117647,0.5808823529411764,10.382352941176471,0.32779411764705885,7.647058823529411,3.0,0.22,current,75% current / 25% prior,7.5,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,10.66,48.32,0.34,1.01,0.7,3.91,0.03,8.09,7.74,7.38,11.67,0.386,0.031,7.79,0.5,11.3,0.8,10.5,DEN,44.5,0,5.0,1.09,8.3,50% projection,2.0,2.0,0.75,High,,"11.3 exp opps (proj 12, recent 11) · RB2 · 39% of team carries · vs DEN (DvP 5, +9%) · High confidence",0.367,13.333,2.0,12.0,0.455,13.3,5.4
00-0040242,Jacory Croskey-Merritt,RB,WAS,Lturne56,1,0,0,12533,2026-09-24T16:40:27Z,25.5,1,,ACT,245.0,2025,2.0,14.014705882352942,0.9411764705882353,13.073529411764707,0.4211764705882353,8.963235294117647,-4.0,-0.12,current,75% current / 25% prior,6.766666666666667,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,13.19,48.7,0.55,1.56,1.23,8.09,0.04,10.43,9.82,9.2,14.75,0.461,0.057,9.83,0.5,14.4,1.3,13.1,SEA,40.5,1,27.0,0.925,7.7,50% projection,1.0,1.0,0.95,High,,"14.4 exp opps (proj 15, recent 14) · RB1 · 46% of team carries · vs SEA (DvP 27, -7%) · High confidence",0.573,16.333,10.0,13.8,0.514,17.0,5.3
00-0036139,Rico Dowdle,RB,PIT,FYFSimon,0,0,0,7021,2026-09-24T16:40:27Z,28.3,6,Questionable,ACT,,2020,2.0,12.455882352941178,3.360294117647059,9.095588235294118,0.4551470588235294,7.118382352941177,-4.0,-0.32,current,75% current / 25% prior,3.5,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,12.38,58.99,0.31,2.94,2.29,16.88,0.1,12.3,11.15,10.01,15.32,0.471,0.094,11.19,0.5,13.9,3.2,10.7,CIN,42.5,1,16.0,1.008,7.4,50% projection,2.0,2.0,0.46,Med,QUESTIONABLE,"13.9 exp opps (proj 15, recent 12) · RB2 · 47% of team carries · vs CIN (DvP 16, +1%) · Med confidence · QUESTIONABLE",0.777,27.0,14.0,19.1,0.624,27.9,8.9
00-0039032,Tyjae Spears,RB,TEN,FYFJohnLuke,0,0,0,9508,2026-09-24T16:40:27Z,25.3,3,Questionable,ACT,81.0,2023,2.0,8.346153846153847,3.2115384615384617,5.134615384615385,0.4373076923076923,7.173076923076923,2.0,-0.14,current,75% current / 25% prior,5.866666666666667,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,6.27,29.86,0.26,2.58,2.31,14.17,0.04,8.51,7.36,6.2,8.85,0.256,0.086,7.36,0.5,8.6,2.9,5.7,NYG,38.5,0,7.0,1.075,7.1,50% projection,2.0,2.0,0.53,Med,QUESTIONABLE,"8.6 exp opps (proj 9, recent 8) · RB2 · 26% of team carries · vs NYG (DvP 7, +7%) · Med confidence · QUESTIONABLE",0.513,12.0,13.0,9.6,0.478,12.6,5.7
00-0039811,MarShawn Lloyd,RB,GB,thewrightdek,1,0,0,11581,2026-09-24T16:40:27Z,25.7,2,,ACT,88.0,2024,2.0,11.0,1.5,9.5,0.355,6.15,-6.0,-0.17,current,75% current / 25% prior,5.65,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,10.89,46.18,0.33,2.26,1.7,12.05,0.12,10.16,9.31,8.46,13.15,0.402,0.074,9.37,0.5,12.1,1.9,10.2,ATL,42.5,1,26.0,0.932,7.0,50% projection,1.0,1.0,0.84,High,,"12.1 exp opps (proj 13, recent 11) · RB1 · 40% of team carries · vs ATL (DvP 26, -7%) · High confidence",0.355,11.0,1.0,14.0,0.44,7.2,5.7
00-0040730,RJ Harvey,RB,DEN,patjc,0,0,0,12489,2026-09-24T16:40:27Z,25.6,1,Questionable,ACT,60.0,2025,1.0,8.25,3.8529411764705883,4.397058823529411,0.4877941176470588,9.113235294117647,0.0,0.0,current,75% current / 25% prior,8.666666666666666,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,6.21,24.45,0.2,2.39,2.01,14.89,0.12,7.82,6.81,5.81,8.6,0.23,0.075,6.86,0.75,8.5,2.8,5.8,LA,44.5,1,23.0,0.955,7.0,75% projection,2.0,2.0,0.54,Med,QUESTIONABLE,"8.5 exp opps (proj 9, recent 8) · RB2 · 23% of team carries · vs LA (DvP 23, -5%) · Med confidence · QUESTIONABLE",0.65,20.0,9.0,16.8,0.573,19.8,7.1
00-0038555,Tank Bigsby,RB,PHI,Lturne56,0,0,0,9225,2026-09-24T16:40:27Z,24.1,3,,ACT,88.0,2023,2.0,7.116666666666667,0.8166666666666667,6.3,0.20425000000000001,5.434166666666667,14.0,0.23,current,75% current / 25% prior,9.4,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,3.63,18.09,0.16,0.8,0.57,5.04,0.04,4.04,3.76,3.47,4.43,0.121,0.029,3.8,0.5,5.8,0.8,5.0,CHI,41.5,0,10.0,1.052,6.9,50% projection,2.0,2.0,0.5,Med,,"5.8 exp opps (proj 4, recent 7) · RB2 · 12% of team carries · vs CHI (DvP 10, +5%) · Med confidence",0.347,11.0,1.0,17.0,0.59,10.6,1.2
00-0033906,Alvin Kamara,RB,NO,PSewell,0,0,0,4035,2026-09-24T16:40:27Z,31.2,9,,ACT,67.0,2017,1.0,15.113636363636363,5.386363636363637,9.727272727272727,0.3768181818181818,7.688636363636364,0.0,0.0,current,75% current / 25% prior,6.733333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,7.78,27.74,0.26,2.33,2.06,11.35,0.08,7.97,6.95,5.92,10.11,0.286,0.074,6.98,0.75,11.4,3.1,8.3,LV,43.5,1,21.0,0.97,6.7,75% projection,2.0,2.0,0.54,Med,,"11.4 exp opps (proj 10, recent 15) · RB2 · 29% of team carries · vs LV (DvP 21, -3%) · Med confidence",0.797,22.333,10.0,16.5,0.687,13.0,6.8
00-0041512,Jadarian Price,RB,SEA,patjc,1,0,0,13286,2026-09-24T16:40:27Z,23.0,0,Questionable,ACT,32.0,2026,2.0,13.5,2.0,11.5,0.41000000000000003,6.4,3.0,-0.14,current,75% current / 25% prior,5.65,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,11.76,57.8,0.31,1.37,1.07,9.45,0.07,10.01,9.47,8.94,13.129999999999999,0.407,0.048,9.54,0.5,13.3,1.7,11.6,WAS,40.5,0,32.0,0.888,6.7,50% projection,1.0,1.0,0.68,Med,QUESTIONABLE,"13.3 exp opps (proj 13, recent 14) · RB1 · 41% of team carries · vs WAS (DvP 32, -11%) · Med confidence · QUESTIONABLE",0.41,13.5,1.0,12.0,0.48,6.6,5.7
00-0040583,Woody Marks,RB,HOU,patjc,0,0,0,12474,2026-09-24T16:40:27Z,25.7,1,,ACT,116.0,2025,2.0,12.625,3.1875,9.4375,0.5,7.3296875,4.0,-0.03,current,75% current / 25% prior,5.433333333333334,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,8.43,29.56,0.16,1.86,1.41,11.58,0.08,6.87,6.17,5.46,10.29,0.298,0.061,6.26,0.5,11.5,2.5,8.9,IND,42.5,0,2.0,1.112,6.5,50% projection,2.0,2.0,0.65,Med,,"11.5 exp opps (proj 10, recent 13) · RB2 · 30% of team carries · vs IND (DvP 2, +11%) · Med confidence",0.717,22.0,14.0,16.6,0.589,14.8,5.9
00-0041496,Jonah Coleman,RB,DEN,FYFSimon,0,0,0,13345,2026-09-24T16:40:27Z,23.1,0,Questionable,ACT,108.0,2026,2.0,6.5,1.5,5.0,0.23,7.4,13.0,0.34,current,75% current / 25% prior,6.65,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,7.43,33.14,0.22,1.58,1.41,9.08,0.07,7.33,6.62,5.92,9.01,0.275,0.049,6.67,0.5,7.8,1.5,6.2,LA,44.5,1,23.0,0.955,6.4,50% projection,3.0,3.0,0.3,Low,QUESTIONABLE,"7.8 exp opps (proj 9, recent 6) · RB3 · 28% of team carries · vs LA (DvP 23, -5%) · Low confidence · QUESTIONABLE",0.23,6.5,1.0,13.0,0.4,12.0,6.7
00-0036919,Kenny Gainwell,RB,TB,PSewell,0,0,0,7567,2026-09-24T16:40:27Z,27.5,5,,ACT,150.0,2021,2.0,7.4264705882352935,3.125,4.301470588235294,0.4278676470588235,5.991911764705883,-0.0,-0.11,current,75% current / 25% prior,7.566666666666666,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,6.97,26.8,0.21,2.48,1.98,13.72,0.07,7.68,6.69,5.7,9.45,0.249,0.08,6.72,0.5,8.4,2.8,5.6,MIN,42.5,1,30.0,0.902,6.4,50% projection,2.0,2.0,0.63,Med,,"8.4 exp opps (proj 9, recent 7) · RB2 · 25% of team carries · vs MIN (DvP 30, -10%) · Med confidence",0.63,15.667,13.0,12.9,0.551,22.2,5.5
00-0041013,Emmett Johnson,RB,KC,MrMasculinity,0,0,0,13337,2026-09-24T16:40:27Z,23.0,0,,ACT,161.0,2026,2.0,7.0,2.0,5.0,0.27,7.15,-6.0,-0.18,current,75% current / 25% prior,6.15,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,3.15,13.28,0.13,1.34,1.16,10.44,0.08,4.78,4.2,3.62,4.49,0.114,0.045,4.21,0.5,5.7,1.7,4.1,MIA,45.5,0,3.0,1.105,5.7,50% projection,2.0,2.0,0.51,Med,,"5.7 exp opps (proj 4, recent 7) · RB2 · 11% of team carries · vs MIA (DvP 3, +10%) · Med confidence",0.27,7.0,0.0,,,7.5,6.2
00-0037256,Rachaad White,RB,WAS,zacquem,0,0,0,8136,2026-09-24T16:40:27Z,27.7,4,,ACT,91.0,2022,2.0,10.852941176470589,3.661764705882353,7.1911764705882355,0.47639705882352945,9.227941176470589,4.0,0.11,current,75% current / 25% prior,6.7,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,5.7,21.04,0.07,2.57,2.36,13.48,0.06,6.55,5.37,4.19,8.27,0.199,0.094,5.41,0.5,9.6,3.1,6.4,SEA,40.5,1,27.0,0.925,5.6,50% projection,2.0,2.0,0.61,Med,,"9.6 exp opps (proj 8, recent 11) · RB2 · 20% of team carries · vs SEA (DvP 27, -7%) · Med confidence",0.823,18.0,13.0,12.1,0.591,14.1,6.4
00-0037263,Tyler Allgeier,RB,ARI,tmwrigh,0,0,0,8132,2026-09-24T16:40:27Z,26.4,4,,ACT,151.0,2022,2.0,12.088235294117647,1.7352941176470589,10.352941176470589,0.5368382352941177,6.646323529411765,-12.0,0.05,current,75% current / 25% prior,4.433333333333334,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,8.74,33.27,0.19,1.52,1.4,9.06,0.05,7.03,6.33,5.63,10.26,0.373,0.047,6.37,0.5,11.2,1.6,9.5,SF,47.5,0,14.0,1.022,5.5,50% projection,2.0,2.0,0.68,Med,,"11.2 exp opps (proj 10, recent 12) · RB2 · 37% of team carries · vs SF (DvP 14, +2%) · Med confidence",0.533,12.667,4.0,12.2,0.508,12.9,7.7
00-0036158,J.K. Dobbins,RB,DEN,FYFJohnLuke,0,0,0,6806,2026-09-24T16:40:27Z,27.8,6,Questionable,ACT,55.0,2020,2.0,10.925,0.35,10.575,0.4165,5.5975,2.0,-0.09,current,75% current / 25% prior,5.366666666666667,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,7.08,35.36,0.16,1.19,1.03,5.31,0.04,6.25,5.73,5.22,8.27,0.262,0.037,5.78,0.5,9.6,0.8,8.8,LA,44.5,1,23.0,0.955,5.3,50% projection,1.0,1.0,0.53,Med,QUESTIONABLE,"9.6 exp opps (proj 8, recent 11) · RB1 · 26% of team carries · vs LA (DvP 23, -5%) · Med confidence · QUESTIONABLE",0.55,17.667,11.0,15.9,0.504,14.9,9.9
00-0039875,Ray Davis,RB,BUF,tmwrigh,0,0,0,11575,2026-09-24T16:40:27Z,26.8,2,,ACT,128.0,2024,2.0,1.4191176470588236,0.19117647058823528,1.2279411764705883,0.12198529411764707,1.0551470588235292,-1.0,0.05,current,75% current / 25% prior,8.233333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,3.15,14.46,0.07,0.29,0.24,2.08,0.02,2.41,2.29,2.17,3.44,0.107,0.01,2.31,0.5,2.4,0.2,2.2,LAC,50.5,1,24.0,0.948,5.0,50% projection,2.0,2.0,0.33,Low,,"2.4 exp opps (proj 3, recent 1) · RB2 · 11% of team carries · vs LAC (DvP 24, -5%) · Low confidence",0.31,10.0,1.0,23.0,0.64,6.7,0.3
00-0038611,Chris Rodriguez Jr.,RB,JAX,jmeanor,1,0,0,10219,2026-09-24T16:40:27Z,27.0,3,,ACT,193.0,2023,2.0,6.916666666666666,0.08333333333333333,6.833333333333334,0.31666666666666665,3.2666666666666666,-0.0,-0.18,current,75% current / 25% prior,6.133333333333334,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,5.32,22.99,0.22,0.68,0.51,4.15,0.03,4.71,4.46,4.21,6.0,0.193,0.021,4.47,0.5,6.5,0.4,6.1,NE,45.5,1,25.0,0.94,5.0,50% projection,2.0,2.0,0.69,Med,,"6.5 exp opps (proj 6, recent 7) · RB2 · 19% of team carries · vs NE (DvP 25, -6%) · Med confidence",0.453,14.333,6.0,12.8,0.437,13.1,6.6
00-0038685,Chris Brooks,RB,GB,jmeanor,0,0,0,11370,2026-09-24T16:40:27Z,26.7,3,,ACT,,2023,2.0,5.897058823529412,1.375,4.522058823529412,0.43264705882352944,2.9183823529411765,-2.0,-0.1,current,75% current / 25% prior,4.033333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,6.21,29.39,0.16,1.94,1.47,9.54,0.1,6.88,6.14,5.41,8.15,0.229,0.064,6.19,0.5,7.0,1.7,5.4,ATL,42.5,1,26.0,0.932,4.8,50% projection,2.0,2.0,0.58,Med,,"7.0 exp opps (proj 8, recent 6) · RB2 · 23% of team carries · vs ATL (DvP 26, -7%) · Med confidence",0.49,9.0,5.0,7.6,0.472,3.6,1.1
00-0041052,Kaelon Black,RB,SF,tmwrigh,0,0,0,13414,2026-09-24T16:40:27Z,24.9,0,,ACT,90.0,2026,2.0,11.0,0.5,10.5,0.38,5.25,-8.0,-0.1,current,75% current / 25% prior,5.0,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,6.36,29.52,0.12,0.95,0.85,6.09,0.05,5.39,4.97,4.54,7.3100000000000005,0.219,0.032,5.01,0.5,9.2,0.7,8.4,ARI,47.5,1,28.0,0.918,4.6,50% projection,2.0,2.0,0.53,Med,,"9.2 exp opps (proj 7, recent 11) · RB2 · 22% of team carries · vs ARI (DvP 28, -8%) · Med confidence",0.38,11.0,1.0,15.0,0.43,7.0,5.0
00-0038454,Keaton Mitchell,RB,LAC,thewrightdek,0,0,0,9511,2026-09-24T16:40:27Z,24.7,3,,ACT,,2023,2.0,5.115384615384615,0.6057692307692308,4.509615384615385,0.2536538461538462,3.240384615384616,2.0,-0.06,current,75% current / 25% prior,1.8333333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,5.66,32.61,0.19,1.51,1.2,8.65,0.05,6.74,6.14,5.54,7.17,0.218,0.049,6.17,0.5,6.1,1.1,5.1,BUF,50.5,0,4.0,1.098,4.4,50% projection,2.0,2.0,0.57,Med,,"6.1 exp opps (proj 7, recent 5) · RB2 · 22% of team carries · vs BUF (DvP 4, +10%) · Med confidence",0.307,9.667,0.0,,,7.2,3.1
00-0037746,Brian Robinson,RB,ATL,thewrightdek,0,0,0,8154,2026-09-24T16:40:27Z,27.5,4,,ACT,98.0,2022,2.0,9.779411764705882,0.9264705882352942,8.852941176470589,0.3155147058823529,5.344117647058823,4.0,0.23,current,75% current / 25% prior,3.9,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,5.6,21.49,0.14,0.86,0.68,4.94,0.04,4.38,4.03,3.69,6.46,0.205,0.031,4.06,0.5,8.1,0.9,7.2,GB,42.5,0,11.0,1.045,4.2,50% projection,2.0,2.0,0.53,Med,,"8.1 exp opps (proj 6, recent 10) · RB2 · 20% of team carries · vs GB (DvP 11, +4%) · Med confidence",0.29,9.0,1.0,13.0,0.48,8.4,2.4
00-0034975,Justice Hill,RB,BAL,patjc,0,0,0,5995,2026-09-24T16:40:27Z,28.9,7,,ACT,113.0,2019,2.0,5.25,1.8,3.45,0.4415,4.4799999999999995,-3.0,0.01,current,75% current / 25% prior,2.033333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,3.11,15.33,0.13,2.37,2.06,17.97,0.12,6.83,5.8,4.77,5.48,0.11,0.086,5.86,0.5,5.4,2.1,3.3,DAL,52.5,0,8.0,1.068,4.2,50% projection,2.0,2.0,0.77,High,,"5.4 exp opps (proj 5, recent 5) · RB2 · 11% of team carries · vs DAL (DvP 8, +7%) · High confidence",0.493,8.0,6.0,6.7,0.487,7.7,3.0
00-0036893,Najee Harris,RB,NYG,PSewell,0,0,0,7528,2026-09-24T16:40:27Z,28.5,5,,ACT,24.0,2021,1.0,4.5,0.25,4.25,0.15916666666666668,1.4166666666666665,0.0,0.0,current,75% current / 25% prior,3.0666666666666664,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,4.85,18.79,0.14,0.58,0.5,3.76,0.02,3.67,3.42,3.18,5.43,0.16,0.021,3.46,0.75,5.2,0.5,4.7,TEN,38.5,1,13.0,1.03,3.5,75% projection,3.0,3.0,0.5,Med,,"5.2 exp opps (proj 5, recent 4) · RB3 · 16% of team carries · vs TEN (DvP 13, +3%) · Med confidence",0.217,6.667,0.0,,,4.9,2.1
00-0038705,Emari Demercado,RB,DAL,jmeanor,0,0,0,11199,2026-09-24T16:40:27Z,27.7,3,,ACT,,2023,2.0,3.208333333333333,0.4166666666666667,2.7916666666666665,0.15625,1.7770833333333333,1.0,0.07,current,75% current / 25% prior,2.566666666666667,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,3.21,17.62,0.09,1.02,0.81,5.87,0.03,3.88,3.47,3.06,4.23,0.13,0.029,3.47,0.5,3.7,0.7,3.0,BAL,52.5,1,15.0,1.015,3.1,50% projection,2.0,2.0,0.61,Med,,"3.7 exp opps (proj 4, recent 3) · RB2 · 13% of team carries · vs BAL (DvP 15, +1%) · Med confidence",0.357,10.333,3.0,10.3,0.45,8.9,3.0
00-0039299,George Holani,RB,SEA,patjc,0,0,0,12048,2026-09-24T16:40:27Z,26.8,2,Questionable,ACT,,2024,2.0,5.85,0.8,5.05,0.28525,2.5450000000000004,-4.0,-0.2,current,75% current / 25% prior,1.8333333333333333,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,4.21,18.05,0.13,1.52,1.14,10.3,0.08,5.22,4.65,4.08,5.73,0.146,0.054,4.66,0.5,5.8,1.2,4.6,WAS,40.5,0,32.0,0.888,2.9,50% projection,3.0,3.0,0.41,Med,QUESTIONABLE,"5.8 exp opps (proj 6, recent 6) · RB3 · 15% of team carries · vs WAS (DvP 32, -11%) · Med confidence · QUESTIONABLE",0.247,6.0,1.0,9.0,0.46,3.2,0.3
00-0040878,Mike Washington Jr.,RB,LV,patjc,0,0,0,13305,2026-09-24T16:40:27Z,23.2,0,,ACT,122.0,2026,2.0,5.5,0.5,5.0,0.19,2.4,-3.0,-0.0,current,75% current / 25% prior,2.4,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,3.48,13.47,0.07,0.97,0.63,4.99,0.04,3.15,2.84,2.52,4.45,0.144,0.032,2.82,0.5,5.0,0.7,4.2,NO,43.5,0,6.0,1.082,2.8,50% projection,2.0,2.0,0.65,Med,,"5.0 exp opps (proj 4, recent 6) · RB2 · 14% of team carries · vs NO (DvP 6, +8%) · Med confidence",0.19,5.5,0.0,,,3.8,2.4
00-0036265,AJ Dillon,RB,CAR,tmwrigh,0,0,0,6828,2026-09-24T16:40:27Z,28.4,6,,ACT,62.0,2020,2.0,3.625,0.125,3.5,0.09166666666666667,1.3166666666666667,-2.0,-0.04,current,75% current / 25% prior,1.0999999999999999,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,5.65,22.62,0.14,0.78,0.68,4.24,0.04,4.48,4.14,3.8,6.430000000000001,0.211,0.026,4.11,0.5,5.0,0.5,4.6,CLE,42.5,0,20.0,0.978,2.5,50% projection,2.0,2.0,0.45,Med,,"5.0 exp opps (proj 6, recent 4) · RB2 · 21% of team carries · vs CLE (DvP 20, -2%) · Med confidence",0.153,3.0,0.0,,,2.2,1.1
00-0040142,Kaleb Johnson,RB,GB,FYFJohnLuke,0,0,0,12504,2026-09-24T16:40:27Z,23.1,1,,ACT,83.0,2025,2.0,3.75,0.05,3.7,0.124,1.4200000000000002,8.0,0.27,current,75% current / 25% prior,1.2,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,5.72,21.6,0.15,0.97,0.67,4.93,0.05,4.48,4.15,3.81,6.6899999999999995,0.211,0.032,4.19,0.5,5.2,0.5,4.7,ATL,42.5,1,26.0,0.932,2.5,50% projection,3.0,3.0,0.34,Low,,"5.2 exp opps (proj 7, recent 4) · RB3 · 21% of team carries · vs ATL (DvP 26, -7%) · Low confidence",0.16,5.0,0.0,,,2.2,0.4
00-0041104,Demond Claiborne,RB,MIN,PSewell,0,0,0,13347,2026-09-24T16:40:27Z,23.0,0,,ACT,198.0,2026,1.0,1.0,1.0,0.0,0.04,1.2,0.0,0.0,current,75% current / 25% prior,0.7,2026,3,sleeper,2026-09-24T16:40:29Z,,,,,2.65,9.76,0.08,0.62,0.53,3.72,0.03,2.54,2.27,2.0,3.27,0.097,0.021,2.27,0.75,2.7,0.7,2.0,TB,42.5,0,17.0,1.0,1.9,75% projection,3.0,3.0,0.18,Low,,"2.7 exp opps (proj 3, recent 1) · RB3 · 10% of team carries · vs TB (DvP 17, +0%) · Low confidence",0.04,1.0,0.0,,,0.7,0.7
